Driver,Team,LapTime,LapNumber,Stint,TyreLife,FreshTyre,Compound,TrackTemp,AirTemp,Sector1Time,Sector2Time,Sector3Time,Location,Year,Country,EventName,EventDate,TrackLenght,NumTurns,RaceDistance,NumLaps,Taction,AsphaltGrip,AsphaltAbrasion,TrackEvolution,TyreStress,Braking,LateralLoad,Downforce,Soft,Medium,Hard
GAS,Alpine,102.001,10.0,4.0,2.0,True,SOFT,35.9,22.5,30.206,43.862,27.933,Spa-Francorchamps,2025,Belgium,Belgian Grand Prix,2025-07-27,7.004,19,308.052,44,4,3,3,3,5,4,5,2,C4,C3,C2
LEC,Ferrari,101.084,9.0,4.0,2.0,True,SOFT,35.9,22.5,30.013,43.124,27.947,Spa-Francorchamps,2025,Belgium,Belgian Grand Prix,2025-07-27,7.004,19,308.052,44,4,3,3,3,5,4,5,2,C4,C3,C2
HAD,Racing Bulls,101.562,9.0,4.0,2.0,True,SOFT,36.0,22.3,30.158,43.339,28.065,Spa-Francorchamps,2025,Belgium,Belgian Grand Prix,2025-07-27,7.004,19,308.052,44,4,3,3,3,5,4,5,2,C4,C3,C2
HUL,Kick Sauber,101.955,10.0,4.0,2.0,True,SOFT,36.0,22.3,30.36,43.328,28.267,Spa-Francorchamps,2025,Belgium,Belgian Grand Prix,2025-07-27,7.004,19,308.052,44,4,3,3,3,5,4,5,2,C4,C3,C2
BOR,Kick Sauber,101.973,8.0,3.0,2.0,True,SOFT,36.0,22.3,30.232,43.696,28.045,Spa-Francorchamps,2025,Belgium,Belgian Grand Prix,2025-07-27,7.004,19,308.052,44,4,3,3,3,5,4,5,2,C4,C3,C2
GAS,Alpine,101.633,13.0,5.0,2.0,True,SOFT,37.1,22.5,30.009,43.619,28.005,Spa-Francorchamps,2025,Belgium,Belgian Grand Prix,2025-07-27,7.004,19,308.052,44,4,3,3,3,5,4,5,2,C4,C3,C2
HAD,Racing Bulls,101.281,12.0,5.0,2.0,True,SOFT,37.1,22.6,30.118,43.172,27.991,Spa-Francorchamps,2025,Belgium,Belgian Grand Prix,2025-07-27,7.004,19,308.052,44,4,3,3,3,5,4,5,2,C4,C3,C2
HUL,Kick Sauber,101.707,13.0,5.0,2.0,True,SOFT,37.1,22.6,30.164,43.407,28.136,Spa-Francorchamps,2025,Belgium,Belgian Grand Prix,2025-07-27,7.004,19,308.052,44,4,3,3,3,5,4,5,2,C4,C3,C2
BOR,Kick Sauber,101.336,11.0,4.0,2.0,True,SOFT,37.1,22.6,30.083,43.267,27.986,Spa-Francorchamps,2025,Belgium,Belgian Grand Prix,2025-07-27,7.004,19,308.052,44,4,3,3,3,5,4,5,2,C4,C3,C2
NOR,McLaren,101.078,13.0,4.0,5.0,False,SOFT,37.1,22.6,30.178,42.877,28.023,Spa-Francorchamps,2025,Belgium,Belgian Grand Prix,2025-07-27,7.004,19,308.052,44,4,3,3,3,5,4,5,2,C4,C3,C2
RUS,Mercedes,101.254,11.0,4.0,2.0,True,SOFT,37.1,22.6,29.899,43.485,27.87,Spa-Francorchamps,2025,Belgium,Belgian Grand Prix,2025-07-27,7.004,19,308.052,44,4,3,3,3,5,4,5,2,C4,C3,C2
SAI,Williams,101.758,12.0,5.0,2.0,True,SOFT,37.1,22.6,30.122,43.556,28.08,Spa-Francorchamps,2025,Belgium,Belgian Grand Prix,2025-07-27,7.004,19,308.052,44,4,3,3,3,5,4,5,2,C4,C3,C2
LAW,Racing Bulls,101.297,13.0,5.0,2.0,True,SOFT,37.1,22.6,29.97,43.349,27.978,Spa-Francorchamps,2025,Belgium,Belgian Grand Prix,2025-07-27,7.004,19,308.052,44,4,3,3,3,5,4,5,2,C4,C3,C2
PIA,McLaren,101.362,14.0,4.0,5.0,False,SOFT,38.0,22.8,30.16,43.097,28.105,Spa-Francorchamps,2025,Belgium,Belgian Grand Prix,2025-07-27,7.004,19,308.052,44,4,3,3,3,5,4,5,2,C4,C3,C2
ALB,Williams,101.559,13.0,5.0,2.0,True,SOFT,38.0,22.8,30.088,43.435,28.036,Spa-Francorchamps,2025,Belgium,Belgian Grand Prix,2025-07-27,7.004,19,308.052,44,4,3,3,3,5,4,5,2,C4,C3,C2
OCO,Haas F1 Team,101.525,13.0,5.0,2.0,True,SOFT,38.0,22.8,29.828,43.749,27.948,Spa-Francorchamps,2025,Belgium,Belgian Grand Prix,2025-07-27,7.004,19,308.052,44,4,3,3,3,5,4,5,2,C4,C3,C2
BEA,Haas F1 Team,101.617,12.0,5.0,2.0,True,SOFT,38.0,22.8,30.456,42.879,28.282,Spa-Francorchamps,2025,Belgium,Belgian Grand Prix,2025-07-27,7.004,19,308.052,44,4,3,3,3,5,4,5,2,C4,C3,C2
RUS,Mercedes,101.54,14.0,5.0,2.0,True,SOFT,39.6,22.8,29.96,43.692,27.888,Spa-Francorchamps,2025,Belgium,Belgian Grand Prix,2025-07-27,7.004,19,308.052,44,4,3,3,3,5,4,5,2,C4,C3,C2
VER,Red Bull Racing,101.078,11.0,4.0,5.0,False,SOFT,39.6,22.8,30.055,42.934,28.089,Spa-Francorchamps,2025,Belgium,Belgian Grand Prix,2025-07-27,7.004,19,308.052,44,4,3,3,3,5,4,5,2,C4,C3,C2
LEC,Ferrari,101.339,14.0,6.0,2.0,True,SOFT,39.6,22.8,29.997,43.316,28.026,Spa-Francorchamps,2025,Belgium,Belgian Grand Prix,2025-07-27,7.004,19,308.052,44,4,3,3,3,5,4,5,2,C4,C3,C2
TSU,Red Bull Racing,102.019,13.0,5.0,5.0,False,SOFT,39.6,22.8,30.183,43.64,28.196,Spa-Francorchamps,2025,Belgium,Belgian Grand Prix,2025-07-27,7.004,19,308.052,44,4,3,3,3,5,4,5,2,C4,C3,C2
PIA,McLaren,100.751,17.0,5.0,2.0,True,SOFT,39.6,22.8,29.997,42.785,27.969,Spa-Francorchamps,2025,Belgium,Belgian Grand Prix,2025-07-27,7.004,19,308.052,44,4,3,3,3,5,4,5,2,C4,C3,C2
NOR,McLaren,100.562,16.0,5.0,2.0,True,SOFT,39.6,22.8,30.005,42.579,27.978,Spa-Francorchamps,2025,Belgium,Belgian Grand Prix,2025-07-27,7.004,19,308.052,44,4,3,3,3,5,4,5,2,C4,C3,C2
LAW,Racing Bulls,102.102,16.0,6.0,4.0,False,SOFT,39.6,22.8,30.074,43.814,28.214,Spa-Francorchamps,2025,Belgium,Belgian Grand Prix,2025-07-27,7.004,19,308.052,44,4,3,3,3,5,4,5,2,C4,C3,C2
HAD,Racing Bulls,102.573,15.0,6.0,5.0,False,SOFT,39.6,22.8,30.139,43.883,28.551,Spa-Francorchamps,2025,Belgium,Belgian Grand Prix,2025-07-27,7.004,19,308.052,44,4,3,3,3,5,4,5,2,C4,C3,C2
BOR,Kick Sauber,102.955,14.0,5.0,5.0,False,SOFT,39.6,22.8,30.195,44.484,28.276,Spa-Francorchamps,2025,Belgium,Belgian Grand Prix,2025-07-27,7.004,19,308.052,44,4,3,3,3,5,4,5,2,C4,C3,C2
ALB,Williams,102.269,16.0,6.0,5.0,False,SOFT,39.6,22.9,30.125,43.999,28.145,Spa-Francorchamps,2025,Belgium,Belgian Grand Prix,2025-07-27,7.004,19,308.052,44,4,3,3,3,5,4,5,2,C4,C3,C2
VER,Red Bull Racing,100.903,14.0,5.0,2.0,True,SOFT,40.0,23.0,30.192,42.785,27.926,Spa-Francorchamps,2025,Belgium,Belgian Grand Prix,2025-07-27,7.004,19,308.052,44,4,3,3,3,5,4,5,2,C4,C3,C2
HAD,Racing Bulls,101.31,18.0,7.0,2.0,True,SOFT,40.0,23.0,30.032,43.247,28.031,Spa-Francorchamps,2025,Belgium,Belgian Grand Prix,2025-07-27,7.004,19,308.052,44,4,3,3,3,5,4,5,2,C4,C3,C2
NOR,McLaren,100.677,19.0,6.0,2.0,True,SOFT,40.0,23.0,30.088,42.532,28.057,Spa-Francorchamps,2025,Belgium,Belgian Grand Prix,2025-07-27,7.004,19,308.052,44,4,3,3,3,5,4,5,2,C4,C3,C2
LEC,Ferrari,100.9,17.0,7.0,5.0,False,SOFT,40.0,23.0,29.819,43.049,28.032,Spa-Francorchamps,2025,Belgium,Belgian Grand Prix,2025-07-27,7.004,19,308.052,44,4,3,3,3,5,4,5,2,C4,C3,C2
PIA,McLaren,100.647,20.0,6.0,2.0,True,SOFT,40.0,23.0,29.983,42.641,28.023,Spa-Francorchamps,2025,Belgium,Belgian Grand Prix,2025-07-27,7.004,19,308.052,44,4,3,3,3,5,4,5,2,C4,C3,C2
RUS,Mercedes,101.26,17.0,6.0,2.0,True,SOFT,40.0,23.0,29.761,43.642,27.857,Spa-Francorchamps,2025,Belgium,Belgian Grand Prix,2025-07-27,7.004,19,308.052,44,4,3,3,3,5,4,5,2,C4,C3,C2
BOR,Kick Sauber,102.387,17.0,6.0,5.0,False,SOFT,40.0,23.0,30.051,44.103,28.233,Spa-Francorchamps,2025,Belgium,Belgian Grand Prix,2025-07-27,7.004,19,308.052,44,4,3,3,3,5,4,5,2,C4,C3,C2
LAW,Racing Bulls,101.328,19.0,7.0,2.0,True,SOFT,40.0,23.0,29.995,43.291,28.042,Spa-Francorchamps,2025,Belgium,Belgian Grand Prix,2025-07-27,7.004,19,308.052,44,4,3,3,3,5,4,5,2,C4,C3,C2
TSU,Red Bull Racing,101.284,16.0,6.0,2.0,True,SOFT,40.0,23.0,30.019,43.185,28.08,Spa-Francorchamps,2025,Belgium,Belgian Grand Prix,2025-07-27,7.004,19,308.052,44,4,3,3,3,5,4,5,2,C4,C3,C2
ALB,Williams,101.201,19.0,7.0,2.0,True,SOFT,40.0,23.0,29.858,43.226,28.117,Spa-Francorchamps,2025,Belgium,Belgian Grand Prix,2025-07-27,7.004,19,308.052,44,4,3,3,3,5,4,5,2,C4,C3,C2
SAI,Williams,78.282,2.0,1.0,2.0,True,SOFT,47.2,29.2,28.725,27.625,21.932,Budapest,2025,Hungary,Hungarian Grand Prix,2025-08-03,4.381,14,306.63,70,4,3,3,4,3,3,3,5,C5,C4,C3
ALB,Williams,77.441,2.0,1.0,2.0,True,SOFT,47.2,29.2,28.139,27.389,21.913,Budapest,2025,Hungary,Hungarian Grand Prix,2025-08-03,4.381,14,306.63,70,4,3,3,4,3,3,3,5,C5,C4,C3
VER,Red Bull Racing,76.346,2.0,1.0,2.0,True,SOFT,45.7,28.9,27.749,26.864,21.733,Budapest,2025,Hungary,Hungarian Grand Prix,2025-08-03,4.381,14,306.63,70,4,3,3,4,3,3,3,5,C5,C4,C3
TSU,Red Bull Racing,76.534,2.0,1.0,2.0,True,SOFT,45.7,28.9,27.848,26.921,21.765,Budapest,2025,Hungary,Hungarian Grand Prix,2025-08-03,4.381,14,306.63,70,4,3,3,4,3,3,3,5,C5,C4,C3
NOR,McLaren,75.927,2.0,1.0,2.0,True,SOFT,45.7,28.9,27.882,26.697,21.348,Budapest,2025,Hungary,Hungarian Grand Prix,2025-08-03,4.381,14,306.63,70,4,3,3,4,3,3,3,5,C5,C4,C3
PIA,McLaren,75.554,2.0,1.0,2.0,True,SOFT,45.7,28.9,27.636,26.599,21.319,Budapest,2025,Hungary,Hungarian Grand Prix,2025-08-03,4.381,14,306.63,70,4,3,3,4,3,3,3,5,C5,C4,C3
OCO,Haas F1 Team,76.783,2.0,1.0,2.0,True,SOFT,45.7,28.9,27.953,27.048,21.782,Budapest,2025,Hungary,Hungarian Grand Prix,2025-08-03,4.381,14,306.63,70,4,3,3,4,3,3,3,5,C5,C4,C3
HAM,Ferrari,75.949,2.0,1.0,2.0,True,SOFT,45.6,28.9,27.668,26.698,21.583,Budapest,2025,Hungary,Hungarian Grand Prix,2025-08-03,4.381,14,306.63,70,4,3,3,4,3,3,3,5,C5,C4,C3
BEA,Haas F1 Team,76.575,2.0,1.0,2.0,True,SOFT,45.6,28.9,27.938,27.116,21.521,Budapest,2025,Hungary,Hungarian Grand Prix,2025-08-03,4.381,14,306.63,70,4,3,3,4,3,3,3,5,C5,C4,C3
STR,Aston Martin,76.135,2.0,1.0,2.0,True,SOFT,45.6,28.9,27.653,26.876,21.606,Budapest,2025,Hungary,Hungarian Grand Prix,2025-08-03,4.381,14,306.63,70,4,3,3,4,3,3,3,5,C5,C4,C3
ALO,Aston Martin,75.979,2.0,1.0,2.0,True,SOFT,45.6,28.9,27.692,26.867,21.42,Budapest,2025,Hungary,Hungarian Grand Prix,2025-08-03,4.381,14,306.63,70,4,3,3,4,3,3,3,5,C5,C4,C3
LEC,Ferrari,76.216,2.0,1.0,2.0,True,SOFT,45.6,28.9,27.753,26.746,21.717,Budapest,2025,Hungary,Hungarian Grand Prix,2025-08-03,4.381,14,306.63,70,4,3,3,4,3,3,3,5,C5,C4,C3
HAD,Racing Bulls,76.052,2.0,1.0,2.0,True,SOFT,45.6,28.9,27.715,26.848,21.489,Budapest,2025,Hungary,Hungarian Grand Prix,2025-08-03,4.381,14,306.63,70,4,3,3,4,3,3,3,5,C5,C4,C3
LAW,Racing Bulls,76.35,2.0,1.0,2.0,True,SOFT,44.8,28.9,27.854,27.084,21.412,Budapest,2025,Hungary,Hungarian Grand Prix,2025-08-03,4.381,14,306.63,70,4,3,3,4,3,3,3,5,C5,C4,C3
ANT,Mercedes,75.782,2.0,1.0,2.0,True,SOFT,44.8,28.9,27.631,26.625,21.526,Budapest,2025,Hungary,Hungarian Grand Prix,2025-08-03,4.381,14,306.63,70,4,3,3,4,3,3,3,5,C5,C4,C3
RUS,Mercedes,75.627,2.0,1.0,2.0,True,SOFT,44.8,28.9,27.749,26.538,21.34,Budapest,2025,Hungary,Hungarian Grand Prix,2025-08-03,4.381,14,306.63,70,4,3,3,4,3,3,3,5,C5,C4,C3
GAS,Alpine,76.723,2.0,1.0,2.0,True,SOFT,44.8,28.9,28.057,26.973,21.693,Budapest,2025,Hungary,Hungarian Grand Prix,2025-08-03,4.381,14,306.63,70,4,3,3,4,3,3,3,5,C5,C4,C3
COL,Alpine,76.227,2.0,1.0,2.0,True,SOFT,44.8,28.9,27.757,26.958,21.512,Budapest,2025,Hungary,Hungarian Grand Prix,2025-08-03,4.381,14,306.63,70,4,3,3,4,3,3,3,5,C5,C4,C3
HUL,Kick Sauber,76.267,2.0,1.0,2.0,True,SOFT,44.4,28.9,27.776,26.853,21.638,Budapest,2025,Hungary,Hungarian Grand Prix,2025-08-03,4.381,14,306.63,70,4,3,3,4,3,3,3,5,C5,C4,C3
BOR,Kick Sauber,76.284,2.0,1.0,2.0,True,SOFT,44.4,28.9,27.768,26.842,21.674,Budapest,2025,Hungary,Hungarian Grand Prix,2025-08-03,4.381,14,306.63,70,4,3,3,4,3,3,3,5,C5,C4,C3
SAI,Williams,76.469,5.0,2.0,2.0,True,SOFT,44.4,28.9,27.85,26.943,21.676,Budapest,2025,Hungary,Hungarian Grand Prix,2025-08-03,4.381,14,306.63,70,4,3,3,4,3,3,3,5,C5,C4,C3
ALB,Williams,76.448,5.0,2.0,2.0,True,SOFT,44.4,28.9,27.802,26.976,21.67,Budapest,2025,Hungary,Hungarian Grand Prix,2025-08-03,4.381,14,306.63,70,4,3,3,4,3,3,3,5,C5,C4,C3
STR,Aston Martin,75.673,5.0,2.0,2.0,True,SOFT,43.6,28.9,27.59,26.62,21.463,Budapest,2025,Hungary,Hungarian Grand Prix,2025-08-03,4.381,14,306.63,70,4,3,3,4,3,3,3,5,C5,C4,C3
ALO,Aston Martin,75.281,5.0,2.0,2.0,True,SOFT,43.6,28.8,27.523,26.529,21.229,Budapest,2025,Hungary,Hungarian Grand Prix,2025-08-03,4.381,14,306.63,70,4,3,3,4,3,3,3,5,C5,C4,C3
PIA,McLaren,75.211,5.0,2.0,5.0,False,SOFT,43.3,28.7,27.487,26.526,21.198,Budapest,2025,Hungary,Hungarian Grand Prix,2025-08-03,4.381,14,306.63,70,4,3,3,4,3,3,3,5,C5,C4,C3
NOR,McLaren,75.523,5.0,2.0,5.0,False,SOFT,43.3,28.7,27.528,26.687,21.308,Budapest,2025,Hungary,Hungarian Grand Prix,2025-08-03,4.381,14,306.63,70,4,3,3,4,3,3,3,5,C5,C4,C3
VER,Red Bull Racing,75.736,5.0,2.0,2.0,True,SOFT,43.3,28.6,27.699,26.647,21.39,Budapest,2025,Hungary,Hungarian Grand Prix,2025-08-03,4.381,14,306.63,70,4,3,3,4,3,3,3,5,C5,C4,C3
TSU,Red Bull Racing,75.899,5.0,2.0,2.0,True,SOFT,43.3,28.6,27.623,26.734,21.542,Budapest,2025,Hungary,Hungarian Grand Prix,2025-08-03,4.381,14,306.63,70,4,3,3,4,3,3,3,5,C5,C4,C3
HAD,Racing Bulls,75.516,5.0,2.0,2.0,True,SOFT,43.3,28.6,27.704,26.583,21.229,Budapest,2025,Hungary,Hungarian Grand Prix,2025-08-03,4.381,14,306.63,70,4,3,3,4,3,3,3,5,C5,C4,C3
HUL,Kick Sauber,76.081,5.0,2.0,2.0,True,SOFT,43.3,28.6,27.646,26.976,21.459,Budapest,2025,Hungary,Hungarian Grand Prix,2025-08-03,4.381,14,306.63,70,4,3,3,4,3,3,3,5,C5,C4,C3
BOR,Kick Sauber,75.586,5.0,2.0,2.0,True,SOFT,43.3,28.6,27.59,26.595,21.401,Budapest,2025,Hungary,Hungarian Grand Prix,2025-08-03,4.381,14,306.63,70,4,3,3,4,3,3,3,5,C5,C4,C3
SAI,Williams,75.652,8.0,3.0,2.0,True,SOFT,43.3,28.6,27.575,26.704,21.373,Budapest,2025,Hungary,Hungarian Grand Prix,2025-08-03,4.381,14,306.63,70,4,3,3,4,3,3,3,5,C5,C4,C3
GAS,Alpine,75.966,5.0,2.0,2.0,True,SOFT,42.8,28.6,27.572,26.935,21.459,Budapest,2025,Hungary,Hungarian Grand Prix,2025-08-03,4.381,14,306.63,70,4,3,3,4,3,3,3,5,C5,C4,C3
COL,Alpine,75.875,5.0,2.0,2.0,True,SOFT,42.8,28.6,27.567,26.74,21.568,Budapest,2025,Hungary,Hungarian Grand Prix,2025-08-03,4.381,14,306.63,70,4,3,3,4,3,3,3,5,C5,C4,C3
ALB,Williams,76.223,8.0,3.0,2.0,True,SOFT,42.8,28.6,27.725,26.841,21.657,Budapest,2025,Hungary,Hungarian Grand Prix,2025-08-03,4.381,14,306.63,70,4,3,3,4,3,3,3,5,C5,C4,C3
OCO,Haas F1 Team,76.023,5.0,2.0,2.0,True,SOFT,42.8,28.6,27.603,26.769,21.651,Budapest,2025,Hungary,Hungarian Grand Prix,2025-08-03,4.381,14,306.63,70,4,3,3,4,3,3,3,5,C5,C4,C3
BEA,Haas F1 Team,75.75,5.0,2.0,2.0,True,SOFT,42.8,28.6,27.554,26.768,21.428,Budapest,2025,Hungary,Hungarian Grand Prix,2025-08-03,4.381,14,306.63,70,4,3,3,4,3,3,3,5,C5,C4,C3
HAM,Ferrari,75.733,5.0,2.0,2.0,True,SOFT,42.8,28.6,27.637,26.727,21.369,Budapest,2025,Hungary,Hungarian Grand Prix,2025-08-03,4.381,14,306.63,70,4,3,3,4,3,3,3,5,C5,C4,C3
LEC,Ferrari,75.582,5.0,2.0,2.0,True,SOFT,42.8,28.6,27.485,26.723,21.374,Budapest,2025,Hungary,Hungarian Grand Prix,2025-08-03,4.381,14,306.63,70,4,3,3,4,3,3,3,5,C5,C4,C3
LAW,Racing Bulls,75.849,5.0,2.0,2.0,True,SOFT,42.8,28.6,27.673,26.812,21.364,Budapest,2025,Hungary,Hungarian Grand Prix,2025-08-03,4.381,14,306.63,70,4,3,3,4,3,3,3,5,C5,C4,C3
ANT,Mercedes,76.386,5.0,2.0,5.0,False,SOFT,40.6,28.1,27.815,27.255,21.316,Budapest,2025,Hungary,Hungarian Grand Prix,2025-08-03,4.381,14,306.63,70,4,3,3,4,3,3,3,5,C5,C4,C3
RUS,Mercedes,76.057,5.0,2.0,5.0,False,SOFT,40.6,28.1,27.793,26.808,21.456,Budapest,2025,Hungary,Hungarian Grand Prix,2025-08-03,4.381,14,306.63,70,4,3,3,4,3,3,3,5,C5,C4,C3
STR,Aston Martin,75.68,8.0,3.0,2.0,True,SOFT,40.6,28.1,27.639,26.69,21.351,Budapest,2025,Hungary,Hungarian Grand Prix,2025-08-03,4.381,14,306.63,70,4,3,3,4,3,3,3,5,C5,C4,C3
ALO,Aston Martin,75.395,8.0,3.0,2.0,True,SOFT,40.6,28.1,27.581,26.562,21.252,Budapest,2025,Hungary,Hungarian Grand Prix,2025-08-03,4.381,14,306.63,70,4,3,3,4,3,3,3,5,C5,C4,C3
BEA,Haas F1 Team,75.987,8.0,3.0,2.0,True,SOFT,40.6,28.1,27.723,26.943,21.321,Budapest,2025,Hungary,Hungarian Grand Prix,2025-08-03,4.381,14,306.63,70,4,3,3,4,3,3,3,5,C5,C4,C3
BOR,Kick Sauber,76.331,8.0,3.0,5.0,False,SOFT,40.6,28.1,27.799,27.058,21.474,Budapest,2025,Hungary,Hungarian Grand Prix,2025-08-03,4.381,14,306.63,70,4,3,3,4,3,3,3,5,C5,C4,C3
LAW,Racing Bulls,76.156,8.0,3.0,2.0,True,SOFT,40.6,28.1,27.841,26.918,21.397,Budapest,2025,Hungary,Hungarian Grand Prix,2025-08-03,4.381,14,306.63,70,4,3,3,4,3,3,3,5,C5,C4,C3
HAD,Racing Bulls,75.781,8.0,3.0,2.0,True,SOFT,40.6,28.1,27.666,26.803,21.312,Budapest,2025,Hungary,Hungarian Grand Prix,2025-08-03,4.381,14,306.63,70,4,3,3,4,3,3,3,5,C5,C4,C3
COL,Alpine,77.269,8.0,3.0,5.0,False,SOFT,40.5,28.1,27.697,27.638,21.934,Budapest,2025,Hungary,Hungarian Grand Prix,2025-08-03,4.381,14,306.63,70,4,3,3,4,3,3,3,5,C5,C4,C3
VER,Red Bull Racing,76.087,8.0,3.0,5.0,False,SOFT,40.5,28.1,27.699,26.91,21.478,Budapest,2025,Hungary,Hungarian Grand Prix,2025-08-03,4.381,14,306.63,70,4,3,3,4,3,3,3,5,C5,C4,C3
NOR,McLaren,74.89,8.0,3.0,2.0,True,SOFT,40.5,28.1,27.443,26.396,21.051,Budapest,2025,Hungary,Hungarian Grand Prix,2025-08-03,4.381,14,306.63,70,4,3,3,4,3,3,3,5,C5,C4,C3
SAI,Williams,76.264,11.0,4.0,5.0,False,SOFT,40.5,28.1,27.751,26.998,21.515,Budapest,2025,Hungary,Hungarian Grand Prix,2025-08-03,4.381,14,306.63,70,4,3,3,4,3,3,3,5,C5,C4,C3
HAM,Ferrari,76.201,8.0,3.0,5.0,False,SOFT,40.5,28.1,27.749,26.844,21.608,Budapest,2025,Hungary,Hungarian Grand Prix,2025-08-03,4.381,14,306.63,70,4,3,3,4,3,3,3,5,C5,C4,C3
PIA,McLaren,74.941,8.0,3.0,2.0,True,SOFT,40.5,28.1,27.555,26.374,21.012,Budapest,2025,Hungary,Hungarian Grand Prix,2025-08-03,4.381,14,306.63,70,4,3,3,4,3,3,3,5,C5,C4,C3
LEC,Ferrari,76.185,8.0,3.0,5.0,False,SOFT,40.4,28.2,27.693,27.078,21.414,Budapest,2025,Hungary,Hungarian Grand Prix,2025-08-03,4.381,14,306.63,70,4,3,3,4,3,3,3,5,C5,C4,C3
STR,Aston Martin,75.129,11.0,4.0,2.0,True,SOFT,39.9,28.2,27.493,26.416,21.22,Budapest,2025,Hungary,Hungarian Grand Prix,2025-08-03,4.381,14,306.63,70,4,3,3,4,3,3,3,5,C5,C4,C3
BEA,Haas F1 Team,75.694,11.0,4.0,2.0,True,SOFT,39.7,28.1,27.672,26.687,21.335,Budapest,2025,Hungary,Hungarian Grand Prix,2025-08-03,4.381,14,306.63,70,4,3,3,4,3,3,3,5,C5,C4,C3
NOR,McLaren,75.081,11.0,4.0,5.0,False,SOFT,39.7,28.0,27.571,26.454,21.056,Budapest,2025,Hungary,Hungarian Grand Prix,2025-08-03,4.381,14,306.63,70,4,3,3,4,3,3,3,5,C5,C4,C3
LEC,Ferrari,75.455,11.0,4.0,2.0,True,SOFT,39.7,28.0,27.489,26.654,21.312,Budapest,2025,Hungary,Hungarian Grand Prix,2025-08-03,4.381,14,306.63,70,4,3,3,4,3,3,3,5,C5,C4,C3
HAM,Ferrari,75.702,11.0,4.0,2.0,True,SOFT,39.7,28.0,27.583,26.781,21.338,Budapest,2025,Hungary,Hungarian Grand Prix,2025-08-03,4.381,14,306.63,70,4,3,3,4,3,3,3,5,C5,C4,C3
LAW,Racing Bulls,75.63,11.0,4.0,2.0,True,SOFT,39.7,28.0,27.623,26.687,21.32,Budapest,2025,Hungary,Hungarian Grand Prix,2025-08-03,4.381,14,306.63,70,4,3,3,4,3,3,3,5,C5,C4,C3
HAD,Racing Bulls,75.469,11.0,4.0,2.0,True,SOFT,39.7,28.0,27.586,26.56,21.323,Budapest,2025,Hungary,Hungarian Grand Prix,2025-08-03,4.381,14,306.63,70,4,3,3,4,3,3,3,5,C5,C4,C3
ANT,Mercedes,75.693,8.0,3.0,2.0,True,SOFT,39.6,28.0,27.631,26.476,21.586,Budapest,2025,Hungary,Hungarian Grand Prix,2025-08-03,4.381,14,306.63,70,4,3,3,4,3,3,3,5,C5,C4,C3
RUS,Mercedes,75.201,8.0,3.0,2.0,True,SOFT,39.6,28.0,27.496,26.494,21.211,Budapest,2025,Hungary,Hungarian Grand Prix,2025-08-03,4.381,14,306.63,70,4,3,3,4,3,3,3,5,C5,C4,C3
VER,Red Bull Racing,75.547,11.0,4.0,2.0,True,SOFT,39.6,28.0,27.663,26.588,21.296,Budapest,2025,Hungary,Hungarian Grand Prix,2025-08-03,4.381,14,306.63,70,4,3,3,4,3,3,3,5,C5,C4,C3
BOR,Kick Sauber,75.687,11.0,4.0,2.0,True,SOFT,39.6,28.0,27.681,26.691,21.315,Budapest,2025,Hungary,Hungarian Grand Prix,2025-08-03,4.381,14,306.63,70,4,3,3,4,3,3,3,5,C5,C4,C3
PIA,McLaren,75.176,11.0,4.0,5.0,False,SOFT,39.6,28.0,27.357,26.516,21.303,Budapest,2025,Hungary,Hungarian Grand Prix,2025-08-03,4.381,14,306.63,70,4,3,3,4,3,3,3,5,C5,C4,C3
COL,Alpine,76.159,11.0,4.0,8.0,False,SOFT,39.6,28.0,27.679,26.959,21.521,Budapest,2025,Hungary,Hungarian Grand Prix,2025-08-03,4.381,14,306.63,70,4,3,3,4,3,3,3,5,C5,C4,C3
SAI,Williams,75.781,14.0,5.0,2.0,True,SOFT,39.5,28.0,27.485,26.864,21.432,Budapest,2025,Hungary,Hungarian Grand Prix,2025-08-03,4.381,14,306.63,70,4,3,3,4,3,3,3,5,C5,C4,C3
STR,Aston Martin,76.66,14.0,5.0,5.0,False,SOFT,39.4,27.9,27.862,27.059,21.739,Budapest,2025,Hungary,Hungarian Grand Prix,2025-08-03,4.381,14,306.63,70,4,3,3,4,3,3,3,5,C5,C4,C3
ALO,Aston Martin,76.025,11.0,4.0,2.0,True,SOFT,39.4,27.9,27.662,26.925,21.438,Budapest,2025,Hungary,Hungarian Grand Prix,2025-08-03,4.381,14,306.63,70,4,3,3,4,3,3,3,5,C5,C4,C3
LAW,Racing Bulls,76.649,14.0,5.0,5.0,False,SOFT,39.4,27.9,27.862,27.063,21.724,Budapest,2025,Hungary,Hungarian Grand Prix,2025-08-03,4.381,14,306.63,70,4,3,3,4,3,3,3,5,C5,C4,C3
LEC,Ferrari,76.63,14.0,5.0,5.0,False,SOFT,38.6,27.6,27.913,26.971,21.746,Budapest,2025,Hungary,Hungarian Grand Prix,2025-08-03,4.381,14,306.63,70,4,3,3,4,3,3,3,5,C5,C4,C3
NOR,McLaren,75.494,14.0,5.0,2.0,True,SOFT,38.6,27.6,27.576,26.531,21.387,Budapest,2025,Hungary,Hungarian Grand Prix,2025-08-03,4.381,14,306.63,70,4,3,3,4,3,3,3,5,C5,C4,C3
