Time,Driver,DriverNumber,Team,LapTime,LapNumber,Stint,Sector1Time,Sector2Time,Sector3Time,Compound,TyreLife,FreshTyre,AirTemp,TrackTemp,Rainfall,Humidity,WindSpeed,WindDirection,TrackLenght,NumTurns,Traction,AsphaltGrip,AsphaltAbrasion,TrackEvolution,TyreStress,Braking,LateralLoad,Downforce,Soft,Medium,Hard,Location,Country,Year,EventDate,Quali_Rank,Max_Straight_Speed,Avg_Lap_Speed,Min_Corner_Speed,Peak_Cornering_G,Peak_Braking_G,Peak_Acceleration_G,Peak_Downforce_N,Avg_Downforce_N,Peak_Drag_N,Peak_Front_Load_N,Peak_Rear_Load_N,Team_Pace_EMA,Driver_Teammate_Gap_EMA,Driver_Consistency_EMA,Degradation_EMA
0 days 01:14:14.937000,VER,1,Red Bull Racing,71.848,11.0,4.0,21.464,28.704,21.68,SOFT,2.0,True,28.4,41.1,False,44.0,1.9,169,4.657,16,3,3,4,3,5,3,5,4,C3,C2,C1,Barcelona,Spain,2025,2025-06-01,3.0,90.83333333333333,64.56154842485837,42.22222222222222,6.748322461113709,-5.457255886224454,1.5068096407500062,31786.831684027777,17086.390125872233,8591.035590277777,15956.007405040324,24491.6392209659,-0.4383893759860101,-1.692556888962232,1.1083014109147005,0.02469945729885
0 days 01:14:27.345000,RUS,63,Mercedes,71.848,11.0,4.0,21.376,28.719,21.753,SOFT,5.0,False,28.4,41.1,False,44.0,1.9,169,4.657,16,3,3,4,3,5,3,5,4,C3,C2,C1,Barcelona,Spain,2025,2025-06-01,4.0,91.38888888888889,64.50957042815642,38.516864761904756,6.871260847651067,-5.008519654581842,1.5777344565486506,32176.85051118827,16843.681223617652,8696.446084104937,16008.358268875112,24771.179321424504,0.0141079667353345,-0.6836530844956006,1.37911938677627,-0.00895057794714
0 days 01:14:07.429000,HAM,44,Ferrari,72.045,14.0,5.0,21.547,28.7,21.798,SOFT,2.0,True,28.4,41.1,False,44.0,1.9,169,4.657,16,3,3,4,3,5,3,5,4,C3,C2,C1,Barcelona,Spain,2025,2025-06-01,5.0,90.83333333333333,64.59724430922503,41.11111111111111,6.79522493971043,-5.067283380023436,1.803569140328656,31786.831684027777,17149.652579467023,8591.035590277777,16166.394591939448,24452.81568637949,-0.8185490033175444,0.359601640693068,1.232316466792993,-0.0182667281530592
0 days 01:13:47.490000,ANT,12,Mercedes,72.111,17.0,6.0,21.524,28.74,21.847,SOFT,5.0,False,28.5,41.3,False,43.0,1.7,198,4.657,16,3,3,4,3,5,3,5,4,C3,C2,C1,Barcelona,Spain,2025,2025-06-01,6.0,91.38888888888889,64.39645827551135,43.05555555555556,6.812919745727187,-5.796661162248126,1.6842327968778679,32176.85051118827,17070.375888248105,8696.446084104937,16331.736167365827,24750.1267162207,0.0141079667353345,0.6876148211704544,1.0958760756885269,-0.0059150612322227
0 days 01:07:11.708000,LEC,16,Ferrari,72.131,11.0,5.0,21.458,28.729,21.944,SOFT,2.0,True,28.8,43.6,False,42.0,1.4,216,4.657,16,3,3,4,3,5,3,5,4,C3,C2,C1,Barcelona,Spain,2025,2025-06-01,7.0,90.83333333333333,64.33181680380002,43.333333333333336,6.97443469735355,-5.855474701487238,1.4771227274773469,31786.831684027777,17287.942389605018,8591.035590277777,16095.321632867057,24516.55407257802,-0.8185490033175444,-0.3585910327878564,1.0537818420451224,0.0204956665055622
0 days 01:13:14.685000,GAS,10,Alpine,72.199,17.0,6.0,21.594,28.747,21.858,SOFT,2.0,True,28.5,41.3,False,43.0,1.7,198,4.657,16,3,3,4,3,5,3,5,4,C3,C2,C1,Barcelona,Spain,2025,2025-06-01,8.0,90.55555555555556,64.19985895601273,31.708333206349206,6.790733382392025,-5.723981780574522,2.0407557553368942,31592.714081790127,16951.338308563663,8538.57137345679,15509.516218704208,24366.239435856656,0.67865199807847,-0.2712330081474174,0.9805404116339416,-0.0306028511403461
0 days 01:12:54.045000,HAD,6,RB,72.252,14.0,5.0,21.564,28.822,21.866,SOFT,2.0,True,28.5,41.3,False,43.0,1.7,198,4.657,16,3,3,4,3,5,3,5,4,C3,C2,C1,Barcelona,Spain,2025,2025-06-01,9.0,89.44444444444444,64.17945114632067,48.05555555555556,6.796246520855927,-4.288637062370115,1.5432766837378953,30822.189081790122,16941.870093356803,8330.321373456789,16484.198466019585,23902.37406938088,0.2437128846449059,-0.3637297925369739,1.0602572128328585,-0.0733616800202166
0 days 01:09:37.790000,ALO,14,Aston Martin,72.284,13.0,6.0,21.633,28.879,21.772,SOFT,2.0,True,28.6,42.6,False,43.0,1.2,223,4.657,16,3,3,4,3,5,3,5,4,C3,C2,C1,Barcelona,Spain,2025,2025-06-01,10.0,89.44444444444444,64.1032180976418,50.0,6.881279819783314,-4.143156835165623,1.883623700582412,30822.189081790122,16654.740879486562,8330.321373456789,15684.496420741658,23903.14331711715,0.5564416194768613,0.0,1.4539257265979042,-0.0796354446587378
0 days 00:53:06.898000,ALB,23,Williams,72.641,13.0,5.0,21.465,29.111,22.065,SOFT,2.0,True,29.3,47.0,False,39.0,0.8,233,4.657,16,3,3,4,3,5,3,5,4,C3,C2,C1,Barcelona,Spain,2025,2025-06-01,11.0,91.38888888888889,63.91611875986698,29.103009481481482,6.962822133379463,-4.375777988512799,1.40346372511858,32176.85051118827,17081.628596053,8696.446084104937,16047.713952693477,24745.648368188442,0.3042648218656427,0.2057012251032973,1.214335379431796,-0.034731639580055
0 days 00:53:15.621000,BOR,5,Kick Sauber,72.756,11.0,4.0,21.556,29.102,22.098,SOFT,2.0,True,29.3,47.0,False,39.0,0.8,233,4.657,16,3,3,4,3,5,3,5,4,C3,C2,C1,Barcelona,Spain,2025,2025-06-01,12.0,91.38888888888889,63.66260331895378,41.94444444444444,6.814767040949862,-4.420181166483515,2.1556368092523392,32176.85051118827,16982.47347275994,8696.446084104937,16429.91505882301,24770.73906475704,0.6809433300047645,0.2969588480747755,1.582791275160139,0.2587999344250913
0 days 00:53:49.014000,LAW,30,RB,72.763,11.0,4.0,21.693,29.083,21.987,SOFT,2.0,True,29.3,47.0,False,40.0,2.0,208,4.657,16,3,3,4,3,5,3,5,4,C3,C2,C1,Barcelona,Spain,2025,2025-06-01,13.0,90.55555555555556,63.726870817702256,36.89236088888889,6.6980486364370355,-5.127110029003506,1.4409867007609531,31592.714081790127,17096.714836651943,8538.57137345679,15616.14978330556,24390.78341572788,0.2437128846449059,0.390770117626406,1.1494525769902764,-0.0581921078064594
0 days 00:32:08.847000,BEA,87,Haas F1 Team,73.074,8.0,3.0,21.666,29.236,22.172,SOFT,2.0,True,29.4,48.1,False,33.0,1.5,89,4.657,16,3,3,4,3,5,3,5,4,C3,C2,C1,Barcelona,Spain,2025,2025-06-01,15.0,90.83333333333333,63.52919456769611,44.44444444444444,6.896541763542361,-4.9741841332782215,1.6548866810095768,31786.831684027777,16665.770615030877,8591.035590277777,15905.054454373249,24517.696392988917,0.5437659760428614,0.0728547169549727,1.1575005691341254,0.0094489222998927
0 days 00:29:45.753000,HUL,27,Kick Sauber,73.19,5.0,2.0,21.713,29.182,22.295,SOFT,2.0,True,29.5,48.3,False,34.0,1.9,173,4.657,16,3,3,4,3,5,3,5,4,C3,C2,C1,Barcelona,Spain,2025,2025-06-01,16.0,91.66666666666667,63.45545619368179,46.666666666666664,6.966498033036475,-5.3476102157931376,1.5577308419826308,32372.751736111117,16814.50970118157,8749.392361111113,16272.975009902928,24872.69929242008,0.6809433300047645,-0.2934236575790713,1.207233678539022,-0.017005702175083
0 days 00:31:57.193000,OCO,31,Haas F1 Team,73.201,8.0,3.0,21.68,29.261,22.26,SOFT,2.0,True,29.4,48.1,False,33.0,1.5,89,4.657,16,3,3,4,3,5,3,5,4,C3,C2,C1,Barcelona,Spain,2025,2025-06-01,17.0,90.83333333333333,63.38779352442078,45.27777777777778,6.533330609174528,-5.6048942477165005,1.4996172931231755,31786.831684027777,16525.690246947837,8591.035590277777,15985.833924142305,24508.5612106445,0.5437659760428614,-0.0717404099478767,1.134918548464937,0.003337079972064
0 days 00:31:04.606000,SAI,55,Williams,73.203,5.0,2.0,21.571,29.37,22.262,SOFT,2.0,True,29.3,48.5,False,34.0,1.9,84,4.657,16,3,3,4,3,5,3,5,4,C3,C2,C1,Barcelona,Spain,2025,2025-06-01,18.0,91.38888888888889,63.44392368425191,42.77777777777778,6.639555314502405,-4.875186141051839,1.5240608274686038,32176.85051118827,16727.162884106794,8696.446084104937,16726.3404877033,24774.61409835131,0.3042648218656427,-0.2005707771494421,1.222018878841355,-0.0504938446195001
0 days 00:23:53.535000,COL,43,Alpine,73.334,5.0,2.0,21.768,29.361,22.205,SOFT,2.0,True,29.0,47.9,False,35.0,0.7,0,4.657,16,3,3,4,3,5,3,5,4,C3,C2,C1,Barcelona,Spain,2025,2025-06-01,19.0,91.11111111111111,63.293501322433784,50.40555448888889,6.557414603077187,-5.894075009962862,1.8948144260346713,31981.5438271605,16514.944079952933,8643.660493827161,16148.936078894485,24633.628616611804,0.67865199807847,0.1621940562926834,1.28415285896169,-0.0158914160226437
0 days 00:32:28.152000,TSU,22,Red Bull Racing,73.385,5.0,2.0,21.804,29.379,22.202,SOFT,2.0,True,29.4,48.1,False,33.0,1.5,89,4.657,16,3,3,4,3,5,3,5,4,C3,C2,C1,Barcelona,Spain,2025,2025-06-01,20.0,90.0,63.282627854625964,40.833333333333336,6.695863331994068,-4.8037583163972215,1.5156525573192334,31206.2625,16345.19694227015,8434.125,15962.221841609515,24163.287574076447,-0.4383893759860101,1.632899877176478,1.1816981176056174,-0.0040258230318421
0 days 01:21:42.956000,RUS,63,Mercedes,70.899,20.0,7.0,19.781,22.281,28.837,MEDIUM,2.0,True,21.3,41.3,False,30.0,2.2,353,4.361,14,4,2,1,5,3,5,1,1,C6,C5,C4,Montréal,Canada,2025,2025-06-15,1.0,92.22222222222221,61.063306212965685,26.38888888888889,5.019855088798133,-4.731471500694262,1.9566959573182305,32766.337808641973,16055.62235860031,8855.766975308641,16682.3477601662,25147.701592318022,-0.4403238000482792,-0.4293782913753265,1.093586817068555,-0.0084603720986036
0 days 01:21:34.514000,VER,1,Red Bull Racing,71.059,19.0,6.0,19.718,22.4,28.941,MEDIUM,2.0,True,21.3,41.3,False,30.0,2.2,353,4.361,14,4,2,1,5,3,5,1,1,C6,C5,C4,Montréal,Canada,2025,2025-06-15,2.0,93.05555555555556,60.832519436396204,26.451388444444444,5.367338383748156,-5.034726260057194,1.833133555733457,33361.175974151236,15927.283621022012,9016.534047067902,16957.403840106363,25537.313506745457,-0.3511989326430572,-1.7330830599310114,0.9433449010075964,0.02311128024206
0 days 01:21:15.274000,PIA,81,McLaren,71.12,22.0,6.0,19.888,22.517,28.715,SOFT,2.0,True,21.2,41.3,False,30.0,2.2,353,4.361,14,4,2,1,5,3,5,1,1,C6,C5,C4,Montréal,Canada,2025,2025-06-15,3.0,91.94444444444444,60.802611488228266,26.11111111111111,5.2680211959321355,-6.254146736252031,1.6834064448014572,32569.24750192901,16113.9064591873,8802.499324845678,16620.91061123949,25022.726056976495,-1.2198497080078323,-0.010857641793041,1.038576846400212,0.0066578401357036
0 days 01:21:51.423000,ANT,12,Mercedes,71.391,20.0,7.0,19.877,22.491,29.023,MEDIUM,5.0,False,21.3,41.3,False,30.0,2.2,353,4.361,14,4,2,1,5,3,5,1,1,C6,C5,C4,Montréal,Canada,2025,2025-06-15,4.0,92.5,60.477991412673184,24.695832533333334,5.211277175904512,-5.5593044459423995,2.3690907545143096,32964.02265625,15606.717766192163,8909.1953125,16453.17035855696,25275.196874283345,-0.4403238000482792,0.4317553333802388,0.9522174261504353,-0.0072490368817763
0 days 01:19:22.151000,HAM,44,Ferrari,71.526,25.0,6.0,19.995,22.544,28.987,SOFT,2.0,True,21.2,41.3,False,31.0,1.9,23,4.361,14,4,2,1,5,3,5,1,1,C6,C5,C4,Montréal,Canada,2025,2025-06-15,5.0,92.5,60.49499252977675,25.0,6.669193230930963,-4.988718642610468,1.7354104602503646,32964.02265625,15447.938142318948,8909.1953125,16365.037182702268,25251.534790261576,-0.7564425076485999,0.3316582374842218,1.030105237438335,-0.0161722239448254
0 days 01:19:12.775000,ALO,14,Aston Martin,71.586,24.0,6.0,19.928,22.596,29.062,MEDIUM,2.0,True,21.4,41.1,False,31.0,1.8,4,4.361,14,4,2,1,5,3,5,1,1,C6,C5,C4,Montréal,Canada,2025,2025-06-15,6.0,92.22222222222221,60.471982010735,37.44444444444445,5.129509373673865,-6.3387392332912205,1.960930901412575,32766.337808641973,15656.367133938782,8855.766975308641,16267.092489333525,25117.082423972795,0.3661757976519749,-0.4732132678266295,1.2301991444350608,-0.0307079006147797
0 days 01:01:19.098000,NOR,4,McLaren,71.599,13.0,4.0,20.107,22.606,28.886,SOFT,8.0,False,21.3,42.3,False,31.0,1.9,31,4.361,14,4,2,1,5,3,5,1,1,C6,C5,C4,Montréal,Canada,2025,2025-06-15,7.0,92.77777777777777,60.54039714754796,26.747685925925925,5.673534122259399,-4.899260943602461,1.953646946730509,33162.30204475308,15891.969725148076,8962.78433641975,16548.023051030148,25409.501545941486,-1.2198497080078323,0.0108576417968587,1.1201558905036988,0.0052312510018566
0 days 00:56:42.084000,LEC,16,Ferrari,71.626,17.0,4.0,20.046,22.607,28.973,SOFT,2.0,True,21.5,42.5,False,30.0,2.0,14,4.361,14,4,2,1,5,3,5,1,1,C6,C5,C4,Montréal,Canada,2025,2025-06-15,8.0,92.77777777777777,60.549608982660004,23.784721777777776,5.326258994751911,-5.48325657391746,2.3561919525082513,33162.30204475308,15668.802940885613,8962.78433641975,16667.49436247968,25402.25440279287,-0.7564425076485999,-0.3310518727410949,0.9928933266297836,0.0119067118778549
0 days 01:22:18.761000,HAD,6,RB,71.867,20.0,6.0,20.043,22.789,29.035,SOFT,2.0,True,21.3,41.3,False,30.0,2.2,353,4.361,14,4,2,1,5,3,5,1,1,C6,C5,C4,Montréal,Canada,2025,2025-06-15,9.0,92.5,60.22163647181231,27.22222222222222,5.723056165377548,-5.974477416240529,1.6583226205931365,32964.02265625,15628.652613516386,8909.1953125,17281.158868858554,25269.702468847383,0.4959345681488131,-0.3748812088555178,0.9379376947575576,-0.0332996360493118
0 days 01:01:34.568000,ALB,23,Williams,71.892,21.0,5.0,20.157,22.65,29.085,MEDIUM,6.0,True,21.3,42.4,False,33.0,1.2,16,4.361,14,4,2,1,5,3,5,1,1,C6,C5,C4,Montréal,Canada,2025,2025-06-15,10.0,92.77777777777777,60.187956482734855,25.90694542222222,5.396539282740607,-5.573529450974477,1.9638065690724331,33162.30204475308,15637.107237992108,8962.78433641975,17248.9280970307,25379.14362957244,0.4372951443611546,0.2950762389379471,1.2048599250535226,0.0172141387816111
0 days 01:00:59.083000,TSU,22,Red Bull Racing,72.102,14.0,5.0,20.139,22.714,29.249,SOFT,2.0,True,21.3,42.3,False,31.0,1.9,31,4.361,14,4,2,1,5,3,5,1,1,C6,C5,C4,Montréal,Canada,2025,2025-06-15,11.0,92.5,59.88002644793011,25.833333333333332,4.985081305433997,-5.845905484612501,1.6960832723169281,32964.02265625,15440.075137039188,8909.1953125,17213.314133608903,25270.436579145495,-0.3511989326430572,1.697288852859559,1.0243239590130495,0.0224006755850983
0 days 00:59:09.050000,COL,43,Alpine,72.142,18.0,5.0,20.147,22.645,29.35,MEDIUM,2.0,True,21.4,42.4,False,31.0,2.1,34,4.361,14,4,2,1,5,3,5,1,1,C6,C5,C4,Montréal,Canada,2025,2025-06-15,12.0,92.5,60.01211311845363,19.166666666666668,5.90546279877768,-6.500962450371453,1.8754537649832212,32964.02265625,15706.772078413433,8909.1953125,17568.430385437347,25271.929551849087,0.6840787769496925,0.0902364337756098,1.012132449306096,-0.0099575299294354
0 days 01:02:14.802000,HUL,27,Kick Sauber,72.183,17.0,5.0,20.241,22.771,29.171,SOFT,3.0,True,21.3,42.4,False,33.0,1.2,16,4.361,14,4,2,1,5,3,5,1,1,C6,C5,C4,Montréal,Canada,2025,2025-06-15,13.0,92.22222222222221,59.960409867079385,25.0,6.557694487393872,-4.926622002084744,1.650388920314266,32766.337808641973,15551.493314091582,8855.766975308641,17005.686316142244,25103.70638875171,0.5935204631578107,-0.3767418448206672,1.0319876662802911,-0.0118236199019522
0 days 00:39:00.556000,BEA,87,Haas F1 Team,72.306,12.0,3.0,20.104,22.679,29.523,SOFT,3.0,True,21.4,43.3,False,31.0,2.1,41,4.361,14,4,2,1,5,3,5,1,1,C6,C5,C4,Montréal,Canada,2025,2025-06-15,14.0,92.22222222222221,59.83987295777263,22.31944414814815,5.537134783021049,-4.730844695060626,1.6843002804835963,32766.337808641973,15373.508399619453,8855.766975308641,16530.642631912197,25152.241999058864,0.5142804970616606,0.1044461635063171,1.0946861050685008,0.0147896568430794
0 days 00:39:13.819000,OCO,31,Haas F1 Team,72.378,12.0,3.0,20.246,22.906,29.226,SOFT,3.0,True,21.4,43.3,False,31.0,2.1,41,4.361,14,4,2,1,5,3,5,1,1,C6,C5,C4,Montréal,Canada,2025,2025-06-15,15.0,91.66666666666667,59.91982222393778,32.5,6.1421303449690425,-4.783449469728054,1.7951956173137562,32372.751736111117,15364.95559564469,8749.392361111113,16248.784478162563,24886.01453340002,0.5142804970616606,-0.1037775793020595,1.0480693540981547,-0.0016204601820017
0 days 00:39:39.450000,BOR,5,Kick Sauber,72.385,10.0,3.0,20.332,22.886,29.167,SOFT,3.0,True,21.4,43.1,False,30.0,2.1,17,4.361,14,4,2,1,5,3,5,1,1,C6,C5,C4,Montréal,Canada,2025,2025-06-15,16.0,93.05555555555556,59.92804116277448,23.61111111111111,5.84030825009398,-4.630293001081923,1.7924465034955097,33361.175974151236,15547.110256173757,9016.534047067902,16408.308027614134,25519.695834801896,0.5935204631578107,0.3788629591180897,1.3352578047868549,0.1677456014096134
0 days 00:39:35.567000,SAI,55,Williams,72.398,12.0,3.0,20.27,22.935,29.193,SOFT,6.0,False,21.4,43.1,False,30.0,2.1,17,4.361,14,4,2,1,5,3,5,1,1,C6,C5,C4,Montréal,Canada,2025,2025-06-15,17.0,92.5,59.60463507234974,23.83134780952381,5.972914611382534,-5.378843378695077,1.9389083241906215,32964.02265625,15257.430102527791,8909.1953125,15890.219657147249,25300.017279117314,0.4372951443611546,-0.291997970165634,1.1245575435529729,-0.0292355147668451
0 days 00:20:47.805000,STR,18,Aston Martin,72.517,4.0,1.0,20.296,22.891,29.33,SOFT,4.0,True,21.3,43.6,False,33.0,2.6,16,4.361,14,4,2,1,5,3,5,1,1,C6,C5,C4,Montréal,Canada,2025,2025-06-15,18.0,93.61111111111111,59.4682719981615,22.5,5.924226335561752,-4.997290469373023,1.6906214090048965,33760.70745563272,15203.227736899049,9124.515528549384,16879.51122741892,25680.357278518422,0.3661757976519749,0.4732132678276791,1.1969664652616552,0.013123732995569
0 days 00:38:56.053000,LAW,30,RB,72.525,9.0,2.0,20.119,23.021,29.385,SOFT,2.0,True,21.4,43.3,False,31.0,2.1,41,4.361,14,4,2,1,5,3,5,1,1,C6,C5,C4,Montréal,Canada,2025,2025-06-15,19.0,92.22222222222221,59.767208855461774,22.77777777777778,5.314178450408493,-5.589720595978269,1.6930032363343197,32766.337808641973,15472.440729911068,8855.766975308641,16367.046553635071,25142.82264657064,0.4959345681488131,0.391105403909177,0.9286527686382128,-0.0477434057880998
0 days 00:37:00.386000,GAS,10,Alpine,72.667,9.0,3.0,20.045,23.006,29.616,SOFT,2.0,True,21.4,43.4,False,30.0,2.6,19,4.361,14,4,2,1,5,3,5,1,1,C6,C5,C4,Montréal,Canada,2025,2025-06-15,20.0,91.94444444444444,59.69625923623577,25.10185125925926,6.528708940936687,-4.719898682636009,1.6761947008521325,32569.24750192901,15222.136640788653,8802.499324845678,16538.872641617025,25011.085394112946,0.6840787769496925,-0.1556598048884502,1.0068638684434514,-0.0025964743065749
0 days 01:25:47.360000,NOR,4,McLaren,63.971,17.0,6.0,16.285,28.436,19.25,SOFT,2.0,True,27.8,45.9,False,34.0,1.5,219,4.318,10,2,3,3,3,3,3,3,3,C5,C4,C3,Spielberg,Austria,2025,2025-06-29,1.0,90.0,67.26439449715137,55.83333333333333,6.958126915869754,-5.256260413913744,1.6663314468496266,31206.2625,18523.173885085547,8434.125,15785.1085314429,23975.745324222127,-1.136401233460886,-0.0052467052444647,0.958163792264744,0.0263685987295671
0 days 01:19:07.512000,LEC,16,Ferrari,64.492,17.0,6.0,16.371,28.763,19.358,SOFT,2.0,True,28.0,47.1,False,34.0,1.4,176,4.318,10,2,3,3,3,3,3,3,3,C5,C4,C3,Spielberg,Austria,2025,2025-06-29,2.0,90.83333333333333,66.6866166720052,54.70312533333333,6.536717093195919,-4.992496809098212,1.7466085539120006,31786.831684027777,18294.466179831474,8591.035590277777,16372.663722242129,24469.721252394236,-0.7223053003421205,-0.2704182204188506,0.911578553734615,0.0125585292998782
0 days 01:18:29.492000,PIA,81,McLaren,64.554,16.0,5.0,16.469,28.792,19.293,SOFT,2.0,True,28.0,46.8,False,34.0,1.0,164,4.318,10,2,3,3,3,3,3,3,3,C5,C4,C3,Spielberg,Austria,2025,2025-06-29,3.0,90.55555555555556,66.70404288382969,33.61111111111111,6.657967710923413,-4.418390431464504,1.844110430068751,31592.714081790127,18305.494716544817,8538.57137345679,16062.64858576389,24341.697612933298,-1.136401233460886,0.0052467052467554,0.9676273928573662,0.034005631666718
0 days 01:25:56.423000,HAM,44,Ferrari,64.582,20.0,7.0,16.366,28.703,19.513,SOFT,2.0,True,27.8,45.9,False,34.0,1.5,219,4.318,10,2,3,3,3,3,3,3,3,C5,C4,C3,Spielberg,Austria,2025,2025-06-29,4.0,90.0,66.63634259940156,54.44444444444444,6.43391309107529,-6.3303615643337325,1.8900991563657419,31206.2625,18623.55543470935,8434.125,16845.33653771862,24072.32533495927,-0.7223053003421205,0.2707820392647267,0.9513940356886896,0.0043966779238693
0 days 01:25:27.775000,RUS,63,Mercedes,64.763,17.0,6.0,16.34,28.979,19.444,SOFT,2.0,True,27.8,45.6,False,35.0,1.1,219,4.318,10,2,3,3,3,3,3,3,3,C5,C4,C3,Spielberg,Austria,2025,2025-06-29,5.0,90.0,66.33962133873848,54.72222222222222,6.885759342808012,-5.5859476391799046,2.099054195617407,31206.2625,18127.500803168274,8434.125,16163.369145565086,24116.334665268707,-0.3088760112657995,0.0,0.9171536403498924,0.0028966015286134
0 days 01:25:20.316000,LAW,30,RB,64.926,16.0,6.0,16.526,28.839,19.561,SOFT,2.0,True,27.8,45.6,False,35.0,1.1,219,4.318,10,2,3,3,3,3,3,3,3,C5,C4,C3,Spielberg,Austria,2025,2025-06-29,6.0,89.44444444444444,66.32292306316393,51.94444444444444,6.845636017707918,-5.361503688092919,2.019736000103582,30822.189081790122,18107.372076290278,8330.321373456789,15626.462522887956,23854.512557072056,0.4815114709173786,0.0437434010756648,0.8604756341422123,-0.0238913021096165
0 days 01:03:56.763000,BOR,5,Kick Sauber,64.846,14.0,5.0,16.492,28.868,19.486,SOFT,2.0,True,28.0,47.0,False,34.0,1.1,245,4.318,10,2,3,3,3,3,3,3,3,C5,C4,C3,Spielberg,Austria,2025,2025-06-29,8.0,90.0,66.60937802865075,24.73148088888889,6.898315047957288,-5.186432849133534,1.7342846527033555,31206.2625,18489.432812701285,8434.125,15646.22025567558,24003.65009852226,0.366611297583291,0.1918161361265913,1.1091238591027814,0.1107946390590806
0 days 01:05:43.842000,GAS,10,Alpine,64.846,14.0,5.0,16.461,28.813,19.572,SOFT,2.0,True,28.0,47.1,False,34.0,1.0,128,4.318,10,2,3,3,3,3,3,3,3,C5,C4,C3,Spielberg,Austria,2025,2025-06-29,10.0,89.44444444444444,66.39203063614137,55.198412698412696,6.99620680905165,-5.01818832258509,1.715727182445192,30822.189081790122,18199.423440545626,8330.321373456789,15802.125394036231,23843.591362646504,0.5881725153666169,-0.0771335878511031,0.8819206620885969,0.0175760893595908
0 days 01:04:56.899000,ALO,14,Aston Martin,65.128,13.0,5.0,16.494,29.038,19.596,SOFT,2.0,True,28.0,47.1,False,33.0,1.4,293,4.318,10,2,3,3,3,3,3,3,3,C5,C4,C3,Spielberg,Austria,2025,2025-06-29,11.0,89.16666666666667,66.00649268620252,51.875,6.914164625214748,-4.213599521615505,2.0920265133730696,30631.04418402778,18015.42812332134,8278.66059027778,16199.552789969139,23742.92241487435,0.3663656828382239,-0.340102824083956,1.0469899867196395,-0.0097187387459795
0 days 00:30:43.148000,ALB,23,Williams,65.143,8.0,3.0,16.395,28.779,19.969,None,,True,27.8,47.8,False,33.0,1.5,94,4.318,10,2,3,3,3,3,3,3,3,C5,C4,C3,Spielberg,Austria,2025,2025-06-29,12.0,89.72222222222221,66.1149675789529,34.44444444444444,6.881626583438963,-4.901477425019706,1.5409892589600351,31013.928520447527,18138.224175400628,8382.142843364196,15563.995425117184,23974.907195888187,0.4602473267060253,0.0,0.8869462096940025,0.0047951499356335
0 days 00:35:28.441000,HAD,6,RB,65.063,5.0,2.0,16.556,28.822,19.685,None,,True,27.5,47.2,False,34.0,1.2,0,4.318,10,2,3,3,3,3,3,3,3,C5,C4,C3,Spielberg,Austria,2025,2025-06-29,13.0,90.27777777777777,66.11940440645135,47.5,6.7205456287238245,-6.23279429001034,1.6586033553242427,31399.191020447528,17910.886378858686,8486.267843364196,16531.2160138203,24264.802219916637,0.4815114709173786,-0.0340088840434693,0.8882738081962211,-0.0065217555778356
0 days 00:35:16.837000,COL,43,Alpine,65.278,8.0,3.0,16.626,28.974,19.678,SOFT,2.0,True,27.5,47.2,False,34.0,1.2,0,4.318,10,2,3,3,3,3,3,3,3,C5,C4,C3,Spielberg,Austria,2025,2025-06-29,14.0,89.72222222222221,65.98899283619005,55.83333333333333,6.854719538711399,-4.978739493817286,1.6574573861463393,31013.928520447527,18142.94446709811,8382.142843364196,16050.560084567904,23947.14359712766,0.5881725153666169,0.0378795651833988,0.9328383257534768,0.0015994829445086
0 days 00:34:13.235000,BEA,87,Haas F1 Team,65.218,8.0,3.0,16.553,28.878,19.787,SOFT,2.0,True,27.5,47.2,False,34.0,1.2,222,4.318,10,2,3,3,3,3,3,3,3,C5,C4,C3,Spielberg,Austria,2025,2025-06-29,15.0,89.44444444444444,65.99776007159122,33.104166222222226,6.767557536551023,-5.237063708955405,1.7797671109074975,30822.189081790122,18180.914602207573,8330.321373456789,15798.401976201281,23933.104359472814,0.396523055630519,0.1669824522021508,0.9246471093009712,-0.0091420115954752
0 days 00:34:21.732000,STR,18,Aston Martin,65.329,8.0,3.0,16.508,29.036,19.785,SOFT,2.0,True,27.5,47.2,False,34.0,1.2,222,4.318,10,2,3,3,3,3,3,3,3,C5,C4,C3,Spielberg,Austria,2025,2025-06-29,16.0,90.0,65.78486900479527,55.930554666666666,6.942641463804361,-5.670797143530755,2.142148787498876,31206.2625,17888.132989969152,8434.125,15715.728911822429,24035.33127778662,0.3663656828382239,0.3401028240845858,1.1548678952871525,0.0221688032014171
0 days 00:33:38.199000,OCO,31,Haas F1 Team,65.364,8.0,3.0,16.613,29.012,19.739,SOFT,2.0,True,27.5,47.2,False,34.0,1.2,222,4.318,10,2,3,3,3,3,3,3,3,C5,C4,C3,Spielberg,Austria,2025,2025-06-29,17.0,89.72222222222221,65.7769877854825,45.52777777777778,6.475233434951995,-4.778149349127697,1.6986248823369086,31013.928520447527,18032.9657070675,8382.142843364196,15770.27774684937,24068.478806319752,0.396523055630519,-0.1665813016795962,0.9427005523380632,0.0045487189753834
