Driver,Team,LapTime,LapNumber,Stint,TyreLife,FreshTyre,Compound,TrackTemp,AirTemp,Sector1Time,Sector2Time,Sector3Time,Location,Year,Country,EventName,EventDate,TrackLenght,NumTurns,RaceDistance,NumLaps,Taction,AsphaltGrip,AsphaltAbrasion,TrackEvolution,TyreStress,Braking,LateralLoad,Downforce,Soft,Medium,Hard
ALB,Williams,74.324,11.0,2.0,5.0,True,SOFT,27.2,19.2,18.894,37.819,17.611,São Paulo,2022,Brazil,São Paulo Grand Prix,2025-11-09,4.309,15,305.879,71,3,3,2,5,3,3,3,4,C5,C4,C3
RUS,Mercedes,74.427,10.0,2.0,4.0,True,SOFT,27.2,19.2,18.823,37.95,17.654,São Paulo,2022,Brazil,São Paulo Grand Prix,2025-11-09,4.309,15,305.879,71,3,3,2,5,3,3,3,4,C5,C4,C3
PER,Red Bull Racing,75.079,10.0,2.0,3.0,True,SOFT,27.2,19.2,19.169,38.363,17.547,São Paulo,2022,Brazil,São Paulo Grand Prix,2025-11-09,4.309,15,305.879,71,3,3,2,5,3,3,3,4,C5,C4,C3
RIC,McLaren,74.931,11.0,2.0,5.0,True,SOFT,27.2,19.2,18.987,38.149,17.795,São Paulo,2022,Brazil,São Paulo Grand Prix,2025-11-09,4.309,15,305.879,71,3,3,2,5,3,3,3,4,C5,C4,C3
ZHO,Alfa Romeo,75.197,11.0,2.0,3.0,True,SOFT,27.2,19.2,19.43,38.004,17.763,São Paulo,2022,Brazil,São Paulo Grand Prix,2025-11-09,4.309,15,305.879,71,3,3,2,5,3,3,3,4,C5,C4,C3
ALO,Alpine,73.542,8.0,2.0,4.0,True,SOFT,27.2,19.2,18.944,36.962,17.636,São Paulo,2022,Brazil,São Paulo Grand Prix,2025-11-09,4.309,15,305.879,71,3,3,2,5,3,3,3,4,C5,C4,C3
LEC,Ferrari,74.486,11.0,2.0,3.0,True,SOFT,27.2,19.2,19.355,37.497,17.634,São Paulo,2022,Brazil,São Paulo Grand Prix,2025-11-09,4.309,15,305.879,71,3,3,2,5,3,3,3,4,C5,C4,C3
SAI,Ferrari,74.68,11.0,2.0,3.0,True,SOFT,27.2,19.2,19.082,37.905,17.693,São Paulo,2022,Brazil,São Paulo Grand Prix,2025-11-09,4.309,15,305.879,71,3,3,2,5,3,3,3,4,C5,C4,C3
OCO,Alpine,74.663,9.0,2.0,4.0,True,SOFT,27.2,19.2,18.832,38.019,17.812,São Paulo,2022,Brazil,São Paulo Grand Prix,2025-11-09,4.309,15,305.879,71,3,3,2,5,3,3,3,4,C5,C4,C3
VET,Aston Martin,73.597,11.0,2.0,5.0,True,SOFT,27.2,19.2,18.781,37.311,17.505,São Paulo,2022,Brazil,São Paulo Grand Prix,2025-11-09,4.309,15,305.879,71,3,3,2,5,3,3,3,4,C5,C4,C3
GAS,AlphaTauri,74.371,12.0,2.0,7.0,True,SOFT,27.2,19.2,19.083,37.817,17.471,São Paulo,2022,Brazil,São Paulo Grand Prix,2025-11-09,4.309,15,305.879,71,3,3,2,5,3,3,3,4,C5,C4,C3
MAG,Haas F1 Team,73.954,12.0,3.0,3.0,True,SOFT,27.2,19.2,18.891,37.457,17.606,São Paulo,2022,Brazil,São Paulo Grand Prix,2025-11-09,4.309,15,305.879,71,3,3,2,5,3,3,3,4,C5,C4,C3
HAM,Mercedes,73.403,10.0,2.0,4.0,True,SOFT,27.2,19.2,18.72,37.192,17.491,São Paulo,2022,Brazil,São Paulo Grand Prix,2025-11-09,4.309,15,305.879,71,3,3,2,5,3,3,3,4,C5,C4,C3
ALB,Williams,74.358,12.0,2.0,6.0,True,SOFT,27.2,19.2,18.866,37.867,17.625,São Paulo,2022,Brazil,São Paulo Grand Prix,2025-11-09,4.309,15,305.879,71,3,3,2,5,3,3,3,4,C5,C4,C3
LAT,Williams,75.095,12.0,2.0,6.0,True,SOFT,27.1,19.2,18.915,38.45,17.73,São Paulo,2022,Brazil,São Paulo Grand Prix,2025-11-09,4.309,15,305.879,71,3,3,2,5,3,3,3,4,C5,C4,C3
VER,Red Bull Racing,73.625,10.0,2.0,4.0,True,SOFT,27.1,19.2,18.767,37.407,17.451,São Paulo,2022,Brazil,São Paulo Grand Prix,2025-11-09,4.309,15,305.879,71,3,3,2,5,3,3,3,4,C5,C4,C3
BOT,Alfa Romeo,75.486,12.0,3.0,3.0,True,SOFT,27.1,19.2,19.029,38.574,17.883,São Paulo,2022,Brazil,São Paulo Grand Prix,2025-11-09,4.309,15,305.879,71,3,3,2,5,3,3,3,4,C5,C4,C3
NOR,McLaren,73.106,12.0,2.0,5.0,True,SOFT,27.1,19.2,18.683,36.944,17.479,São Paulo,2022,Brazil,São Paulo Grand Prix,2025-11-09,4.309,15,305.879,71,3,3,2,5,3,3,3,4,C5,C4,C3
STR,Aston Martin,74.398,12.0,2.0,5.0,True,SOFT,27.1,19.2,18.685,37.907,17.806,São Paulo,2022,Brazil,São Paulo Grand Prix,2025-11-09,4.309,15,305.879,71,3,3,2,5,3,3,3,4,C5,C4,C3
PER,Red Bull Racing,73.613,11.0,2.0,4.0,True,SOFT,27.1,19.2,18.919,37.356,17.338,São Paulo,2022,Brazil,São Paulo Grand Prix,2025-11-09,4.309,15,305.879,71,3,3,2,5,3,3,3,4,C5,C4,C3
STR,Aston Martin,73.071,15.0,3.0,2.0,True,SOFT,27.1,19.1,18.519,37.083,17.469,São Paulo,2022,Brazil,São Paulo Grand Prix,2025-11-09,4.309,15,305.879,71,3,3,2,5,3,3,3,4,C5,C4,C3
MAG,Haas F1 Team,72.28,15.0,4.0,2.0,True,SOFT,27.1,19.1,18.641,36.565,17.074,São Paulo,2022,Brazil,São Paulo Grand Prix,2025-11-09,4.309,15,305.879,71,3,3,2,5,3,3,3,4,C5,C4,C3
GAS,AlphaTauri,72.133,15.0,3.0,2.0,True,SOFT,27.1,19.1,18.421,36.791,16.921,São Paulo,2022,Brazil,São Paulo Grand Prix,2025-11-09,4.309,15,305.879,71,3,3,2,5,3,3,3,4,C5,C4,C3
VER,Red Bull Racing,71.67,13.0,3.0,7.0,False,SOFT,27.2,19.2,18.275,36.449,16.946,São Paulo,2022,Brazil,São Paulo Grand Prix,2025-11-09,4.309,15,305.879,71,3,3,2,5,3,3,3,4,C5,C4,C3
NOR,McLaren,71.571,15.0,3.0,2.0,True,SOFT,27.2,19.2,18.31,36.177,17.084,São Paulo,2022,Brazil,São Paulo Grand Prix,2025-11-09,4.309,15,305.879,71,3,3,2,5,3,3,3,4,C5,C4,C3
SAI,Ferrari,71.91,14.0,3.0,6.0,False,SOFT,27.2,19.2,18.333,36.457,17.12,São Paulo,2022,Brazil,São Paulo Grand Prix,2025-11-09,4.309,15,305.879,71,3,3,2,5,3,3,3,4,C5,C4,C3
PER,Red Bull Racing,72.334,14.0,3.0,7.0,False,SOFT,27.2,19.2,18.476,36.92,16.938,São Paulo,2022,Brazil,São Paulo Grand Prix,2025-11-09,4.309,15,305.879,71,3,3,2,5,3,3,3,4,C5,C4,C3
LEC,Ferrari,72.197,14.0,3.0,6.0,False,SOFT,27.2,19.2,18.566,36.545,17.086,São Paulo,2022,Brazil,São Paulo Grand Prix,2025-11-09,4.309,15,305.879,71,3,3,2,5,3,3,3,4,C5,C4,C3
OCO,Alpine,72.179,12.0,3.0,2.0,True,SOFT,27.2,19.2,18.319,36.756,17.104,São Paulo,2022,Brazil,São Paulo Grand Prix,2025-11-09,4.309,15,305.879,71,3,3,2,5,3,3,3,4,C5,C4,C3
RIC,McLaren,73.024,14.0,3.0,2.0,True,SOFT,27.2,19.2,18.741,37.095,17.188,São Paulo,2022,Brazil,São Paulo Grand Prix,2025-11-09,4.309,15,305.879,71,3,3,2,5,3,3,3,4,C5,C4,C3
RUS,Mercedes,72.819,13.0,3.0,7.0,False,SOFT,27.2,19.2,18.597,37.013,17.209,São Paulo,2022,Brazil,São Paulo Grand Prix,2025-11-09,4.309,15,305.879,71,3,3,2,5,3,3,3,4,C5,C4,C3
ALO,Alpine,71.748,11.0,3.0,2.0,True,SOFT,27.2,19.2,18.421,36.235,17.092,São Paulo,2022,Brazil,São Paulo Grand Prix,2025-11-09,4.309,15,305.879,71,3,3,2,5,3,3,3,4,C5,C4,C3
HAM,Mercedes,72.859,13.0,3.0,7.0,False,SOFT,27.2,19.2,18.805,36.975,17.079,São Paulo,2022,Brazil,São Paulo Grand Prix,2025-11-09,4.309,15,305.879,71,3,3,2,5,3,3,3,4,C5,C4,C3
ALB,Williams,71.896,15.0,3.0,2.0,True,SOFT,27.2,19.2,18.469,36.642,16.785,São Paulo,2022,Brazil,São Paulo Grand Prix,2025-11-09,4.309,15,305.879,71,3,3,2,5,3,3,3,4,C5,C4,C3
VET,Aston Martin,72.249,15.0,3.0,3.0,True,SOFT,27.2,19.2,18.326,36.733,17.19,São Paulo,2022,Brazil,São Paulo Grand Prix,2025-11-09,4.309,15,305.879,71,3,3,2,5,3,3,3,4,C5,C4,C3
GAS,AlphaTauri,71.675,16.0,3.0,3.0,True,SOFT,27.3,19.2,18.281,36.531,16.863,São Paulo,2022,Brazil,São Paulo Grand Prix,2025-11-09,4.309,15,305.879,71,3,3,2,5,3,3,3,4,C5,C4,C3
VER,Red Bull Racing,71.876,14.0,3.0,8.0,False,SOFT,27.3,19.2,18.191,36.619,17.066,São Paulo,2022,Brazil,São Paulo Grand Prix,2025-11-09,4.309,15,305.879,71,3,3,2,5,3,3,3,4,C5,C4,C3
LEC,Ferrari,71.824,15.0,3.0,7.0,False,SOFT,27.3,19.2,18.334,36.431,17.059,São Paulo,2022,Brazil,São Paulo Grand Prix,2025-11-09,4.309,15,305.879,71,3,3,2,5,3,3,3,4,C5,C4,C3
RUS,Mercedes,72.171,14.0,3.0,8.0,False,SOFT,27.3,19.2,18.312,36.684,17.175,São Paulo,2022,Brazil,São Paulo Grand Prix,2025-11-09,4.309,15,305.879,71,3,3,2,5,3,3,3,4,C5,C4,C3
HAM,Mercedes,72.611,14.0,3.0,8.0,False,SOFT,27.3,19.2,18.5,36.865,17.246,São Paulo,2022,Brazil,São Paulo Grand Prix,2025-11-09,4.309,15,305.879,71,3,3,2,5,3,3,3,4,C5,C4,C3
STR,Aston Martin,72.21,17.0,3.0,4.0,True,SOFT,27.4,19.2,18.412,36.585,17.213,São Paulo,2022,Brazil,São Paulo Grand Prix,2025-11-09,4.309,15,305.879,71,3,3,2,5,3,3,3,4,C5,C4,C3
MAG,Haas F1 Team,71.691,17.0,4.0,4.0,True,SOFT,27.4,19.2,18.131,36.422,17.138,São Paulo,2022,Brazil,São Paulo Grand Prix,2025-11-09,4.309,15,305.879,71,3,3,2,5,3,3,3,4,C5,C4,C3
NOR,McLaren,71.602,17.0,3.0,4.0,True,SOFT,27.4,19.2,18.208,36.381,17.013,São Paulo,2022,Brazil,São Paulo Grand Prix,2025-11-09,4.309,15,305.879,71,3,3,2,5,3,3,3,4,C5,C4,C3
SAI,Ferrari,71.804,16.0,3.0,8.0,False,SOFT,27.4,19.2,18.279,36.416,17.109,São Paulo,2022,Brazil,São Paulo Grand Prix,2025-11-09,4.309,15,305.879,71,3,3,2,5,3,3,3,4,C5,C4,C3
PER,Red Bull Racing,71.699,16.0,3.0,9.0,False,SOFT,27.4,19.2,18.263,36.455,16.981,São Paulo,2022,Brazil,São Paulo Grand Prix,2025-11-09,4.309,15,305.879,71,3,3,2,5,3,3,3,4,C5,C4,C3
RIC,McLaren,72.14,16.0,3.0,4.0,True,SOFT,27.4,19.2,18.388,36.607,17.145,São Paulo,2022,Brazil,São Paulo Grand Prix,2025-11-09,4.309,15,305.879,71,3,3,2,5,3,3,3,4,C5,C4,C3
OCO,Alpine,71.88,14.0,3.0,4.0,True,SOFT,27.4,19.2,18.265,36.516,17.099,São Paulo,2022,Brazil,São Paulo Grand Prix,2025-11-09,4.309,15,305.879,71,3,3,2,5,3,3,3,4,C5,C4,C3
ALO,Alpine,71.394,13.0,3.0,4.0,True,SOFT,27.4,19.2,18.224,36.136,17.034,São Paulo,2022,Brazil,São Paulo Grand Prix,2025-11-09,4.309,15,305.879,71,3,3,2,5,3,3,3,4,C5,C4,C3
ALB,Williams,72.124,17.0,3.0,4.0,True,SOFT,27.4,19.2,18.256,36.857,17.011,São Paulo,2022,Brazil,São Paulo Grand Prix,2025-11-09,4.309,15,305.879,71,3,3,2,5,3,3,3,4,C5,C4,C3
VET,Aston Martin,71.916,17.0,3.0,5.0,True,SOFT,27.4,19.2,18.281,36.552,17.083,São Paulo,2022,Brazil,São Paulo Grand Prix,2025-11-09,4.309,15,305.879,71,3,3,2,5,3,3,3,4,C5,C4,C3
GAS,AlphaTauri,72.054,18.0,3.0,5.0,True,SOFT,27.4,19.2,18.367,36.752,16.935,São Paulo,2022,Brazil,São Paulo Grand Prix,2025-11-09,4.309,15,305.879,71,3,3,2,5,3,3,3,4,C5,C4,C3
VER,Red Bull Racing,71.318,16.0,3.0,10.0,False,SOFT,27.4,19.2,18.138,36.324,16.856,São Paulo,2022,Brazil,São Paulo Grand Prix,2025-11-09,4.309,15,305.879,71,3,3,2,5,3,3,3,4,C5,C4,C3
LEC,Ferrari,71.546,17.0,3.0,9.0,False,SOFT,27.4,19.2,18.337,36.16,17.049,São Paulo,2022,Brazil,São Paulo Grand Prix,2025-11-09,4.309,15,305.879,71,3,3,2,5,3,3,3,4,C5,C4,C3
RUS,Mercedes,71.475,17.0,4.0,2.0,True,SOFT,27.5,19.2,18.194,36.172,17.109,São Paulo,2022,Brazil,São Paulo Grand Prix,2025-11-09,4.309,15,305.879,71,3,3,2,5,3,3,3,4,C5,C4,C3
HAM,Mercedes,71.539,17.0,4.0,2.0,True,SOFT,27.5,19.2,18.328,36.173,17.038,São Paulo,2022,Brazil,São Paulo Grand Prix,2025-11-09,4.309,15,305.879,71,3,3,2,5,3,3,3,4,C5,C4,C3
MAG,Haas F1 Team,71.794,20.0,5.0,2.0,True,SOFT,27.5,19.2,18.255,36.339,17.2,São Paulo,2022,Brazil,São Paulo Grand Prix,2025-11-09,4.309,15,305.879,71,3,3,2,5,3,3,3,4,C5,C4,C3
STR,Aston Martin,72.233,21.0,4.0,2.0,True,SOFT,27.5,19.2,18.353,36.45,17.43,São Paulo,2022,Brazil,São Paulo Grand Prix,2025-11-09,4.309,15,305.879,71,3,3,2,5,3,3,3,4,C5,C4,C3
RIC,McLaren,72.302,19.0,4.0,2.0,True,SOFT,27.3,19.2,18.437,36.64,17.225,São Paulo,2022,Brazil,São Paulo Grand Prix,2025-11-09,4.309,15,305.879,71,3,3,2,5,3,3,3,4,C5,C4,C3
VET,Aston Martin,71.678,21.0,4.0,3.0,True,SOFT,27.3,19.2,18.212,36.318,17.148,São Paulo,2022,Brazil,São Paulo Grand Prix,2025-11-09,4.309,15,305.879,71,3,3,2,5,3,3,3,4,C5,C4,C3
PER,Red Bull Racing,71.456,20.0,4.0,2.0,True,SOFT,27.3,19.2,18.222,36.255,16.979,São Paulo,2022,Brazil,São Paulo Grand Prix,2025-11-09,4.309,15,305.879,71,3,3,2,5,3,3,3,4,C5,C4,C3
NOR,McLaren,71.377,20.0,4.0,2.0,True,SOFT,27.3,19.2,18.274,36.066,17.037,São Paulo,2022,Brazil,São Paulo Grand Prix,2025-11-09,4.309,15,305.879,71,3,3,2,5,3,3,3,4,C5,C4,C3
VER,Red Bull Racing,70.881,19.0,4.0,2.0,True,SOFT,27.3,19.2,18.093,35.772,17.016,São Paulo,2022,Brazil,São Paulo Grand Prix,2025-11-09,4.309,15,305.879,71,3,3,2,5,3,3,3,4,C5,C4,C3
GAS,AlphaTauri,71.804,21.0,4.0,2.0,True,SOFT,27.3,19.2,18.416,36.505,16.883,São Paulo,2022,Brazil,São Paulo Grand Prix,2025-11-09,4.309,15,305.879,71,3,3,2,5,3,3,3,4,C5,C4,C3
ALO,Alpine,75.039,16.0,4.0,2.0,True,SOFT,27.3,19.2,18.307,38.258,18.474,São Paulo,2022,Brazil,São Paulo Grand Prix,2025-11-09,4.309,15,305.879,71,3,3,2,5,3,3,3,4,C5,C4,C3
HAM,Mercedes,71.565,19.0,4.0,4.0,True,SOFT,27.3,19.2,18.304,36.304,16.957,São Paulo,2022,Brazil,São Paulo Grand Prix,2025-11-09,4.309,15,305.879,71,3,3,2,5,3,3,3,4,C5,C4,C3
OCO,Alpine,71.587,17.0,4.0,2.0,True,SOFT,27.3,19.2,18.394,36.1,17.093,São Paulo,2022,Brazil,São Paulo Grand Prix,2025-11-09,4.309,15,305.879,71,3,3,2,5,3,3,3,4,C5,C4,C3
ALB,Williams,71.631,20.0,4.0,2.0,True,SOFT,27.3,19.2,18.421,36.316,16.894,São Paulo,2022,Brazil,São Paulo Grand Prix,2025-11-09,4.309,15,305.879,71,3,3,2,5,3,3,3,4,C5,C4,C3
LEC,Ferrari,70.95,20.0,4.0,2.0,True,SOFT,27.2,19.2,18.381,35.591,16.978,São Paulo,2022,Brazil,São Paulo Grand Prix,2025-11-09,4.309,15,305.879,71,3,3,2,5,3,3,3,4,C5,C4,C3
RUS,Mercedes,71.318,20.0,4.0,5.0,True,SOFT,27.2,19.2,18.293,36.092,16.933,São Paulo,2022,Brazil,São Paulo Grand Prix,2025-11-09,4.309,15,305.879,71,3,3,2,5,3,3,3,4,C5,C4,C3
SAI,Ferrari,70.89,20.0,4.0,3.0,True,SOFT,27.2,19.2,18.087,35.787,17.016,São Paulo,2022,Brazil,São Paulo Grand Prix,2025-11-09,4.309,15,305.879,71,3,3,2,5,3,3,3,4,C5,C4,C3
MAG,Haas F1 Team,71.41,22.0,5.0,4.0,True,SOFT,27.2,19.2,18.166,36.152,17.092,São Paulo,2022,Brazil,São Paulo Grand Prix,2025-11-09,4.309,15,305.879,71,3,3,2,5,3,3,3,4,C5,C4,C3
GAS,AlphaTauri,72.305,23.0,4.0,4.0,True,SOFT,27.0,19.2,18.585,36.579,17.141,São Paulo,2022,Brazil,São Paulo Grand Prix,2025-11-09,4.309,15,305.879,71,3,3,2,5,3,3,3,4,C5,C4,C3
MAG,Haas F1 Team,71.674,25.0,6.0,2.0,True,SOFT,26.2,19.3,18.41,36.29,16.974,São Paulo,2022,Brazil,São Paulo Grand Prix,2025-11-09,4.309,15,305.879,71,3,3,2,5,3,3,3,4,C5,C4,C3
SAI,Ferrari,72.357,23.0,5.0,2.0,True,SOFT,26.2,19.3,18.808,36.371,17.178,São Paulo,2022,Brazil,São Paulo Grand Prix,2025-11-09,4.309,15,305.879,71,3,3,2,5,3,3,3,4,C5,C4,C3
VER,Red Bull Racing,71.877,22.0,5.0,2.0,True,SOFT,26.2,19.3,18.331,36.607,16.939,São Paulo,2022,Brazil,São Paulo Grand Prix,2025-11-09,4.309,15,305.879,71,3,3,2,5,3,3,3,4,C5,C4,C3
PER,Red Bull Racing,75.601,24.0,5.0,2.0,True,SOFT,26.3,19.2,18.831,39.043,17.727,São Paulo,2022,Brazil,São Paulo Grand Prix,2025-11-09,4.309,15,305.879,71,3,3,2,5,3,3,3,4,C5,C4,C3
ALO,Alpine,72.504,20.0,5.0,2.0,True,SOFT,26.3,19.2,18.909,36.462,17.133,São Paulo,2022,Brazil,São Paulo Grand Prix,2025-11-09,4.309,15,305.879,71,3,3,2,5,3,3,3,4,C5,C4,C3
OCO,Alpine,72.425,21.0,5.0,2.0,True,SOFT,26.3,19.2,18.673,36.605,17.147,São Paulo,2022,Brazil,São Paulo Grand Prix,2025-11-09,4.309,15,305.879,71,3,3,2,5,3,3,3,4,C5,C4,C3
RUS,Mercedes,72.059,23.0,5.0,2.0,True,SOFT,26.3,19.2,18.712,36.161,17.186,São Paulo,2022,Brazil,São Paulo Grand Prix,2025-11-09,4.309,15,305.879,71,3,3,2,5,3,3,3,4,C5,C4,C3
HAM,Mercedes,72.611,23.0,5.0,2.0,True,SOFT,26.3,19.2,18.776,36.748,17.087,São Paulo,2022,Brazil,São Paulo Grand Prix,2025-11-09,4.309,15,305.879,71,3,3,2,5,3,3,3,4,C5,C4,C3
NOR,McLaren,72.263,24.0,5.0,2.0,True,SOFT,26.3,19.2,18.55,36.643,17.07,São Paulo,2022,Brazil,São Paulo Grand Prix,2025-11-09,4.309,15,305.879,71,3,3,2,5,3,3,3,4,C5,C4,C3
VER,Red Bull Racing,105.743,2.0,1.0,2.0,True,INTERMEDIATE,20.5,15.3,34.098,42.484,29.161,Las Vegas,2022,United States,Las Vegas Grand Prix,2025-11-22,6.201,17,309.958,50,2,1,2,5,4,3,2,1,C5,C4,C3
LEC,Ferrari,103.028,3.0,1.0,3.0,True,INTERMEDIATE,20.5,15.0,32.647,41.726,28.655,Las Vegas,2022,United States,Las Vegas Grand Prix,2025-11-22,6.201,17,309.958,50,2,1,2,5,4,3,2,1,C5,C4,C3
HAM,Mercedes,103.994,3.0,1.0,3.0,True,INTERMEDIATE,20.4,14.8,33.132,42.237,28.625,Las Vegas,2022,United States,Las Vegas Grand Prix,2025-11-22,6.201,17,309.958,50,2,1,2,5,4,3,2,1,C5,C4,C3
RUS,Mercedes,104.976,3.0,1.0,3.0,True,INTERMEDIATE,20.4,14.8,33.351,42.688,28.937,Las Vegas,2022,United States,Las Vegas Grand Prix,2025-11-22,6.201,17,309.958,50,2,1,2,5,4,3,2,1,C5,C4,C3
NOR,McLaren,105.036,3.0,1.0,3.0,True,INTERMEDIATE,20.4,14.8,33.439,42.973,28.624,Las Vegas,2022,United States,Las Vegas Grand Prix,2025-11-22,6.201,17,309.958,50,2,1,2,5,4,3,2,1,C5,C4,C3
VER,Red Bull Racing,102.814,3.0,1.0,3.0,True,INTERMEDIATE,20.4,14.8,32.569,41.805,28.44,Las Vegas,2022,United States,Las Vegas Grand Prix,2025-11-22,6.201,17,309.958,50,2,1,2,5,4,3,2,1,C5,C4,C3
PER,Red Bull Racing,103.803,3.0,1.0,3.0,True,INTERMEDIATE,20.4,14.8,33.256,42.125,28.422,Las Vegas,2022,United States,Las Vegas Grand Prix,2025-11-22,6.201,17,309.958,50,2,1,2,5,4,3,2,1,C5,C4,C3
LEC,Ferrari,102.129,4.0,1.0,4.0,True,INTERMEDIATE,20.4,14.8,32.231,41.526,28.372,Las Vegas,2022,United States,Las Vegas Grand Prix,2025-11-22,6.201,17,309.958,50,2,1,2,5,4,3,2,1,C5,C4,C3
MAG,Haas F1 Team,105.871,4.0,1.0,4.0,True,INTERMEDIATE,20.3,14.8,34.077,42.575,29.219,Las Vegas,2022,United States,Las Vegas Grand Prix,2025-11-22,6.201,17,309.958,50,2,1,2,5,4,3,2,1,C5,C4,C3
ZHO,Alfa Romeo,104.989,4.0,1.0,4.0,True,INTERMEDIATE,20.3,14.8,33.567,42.607,28.815,Las Vegas,2022,United States,Las Vegas Grand Prix,2025-11-22,6.201,17,309.958,50,2,1,2,5,4,3,2,1,C5,C4,C3
BOT,Alfa Romeo,104.799,4.0,1.0,4.0,True,INTERMEDIATE,20.3,14.8,33.315,42.721,28.763,Las Vegas,2022,United States,Las Vegas Grand Prix,2025-11-22,6.201,17,309.958,50,2,1,2,5,4,3,2,1,C5,C4,C3
SAI,Ferrari,103.463,4.0,1.0,4.0,True,INTERMEDIATE,20.3,14.8,33.018,41.892,28.553,Las Vegas,2022,United States,Las Vegas Grand Prix,2025-11-22,6.201,17,309.958,50,2,1,2,5,4,3,2,1,C5,C4,C3
GAS,AlphaTauri,105.901,4.0,1.0,4.0,True,INTERMEDIATE,20.3,14.8,33.74,43.206,28.955,Las Vegas,2022,United States,Las Vegas Grand Prix,2025-11-22,6.201,17,309.958,50,2,1,2,5,4,3,2,1,C5,C4,C3
TSU,AlphaTauri,105.44,4.0,1.0,4.0,True,INTERMEDIATE,20.3,14.8,33.725,42.991,28.724,Las Vegas,2022,United States,Las Vegas Grand Prix,2025-11-22,6.201,17,309.958,50,2,1,2,5,4,3,2,1,C5,C4,C3
RIC,McLaren,105.15,4.0,1.0,4.0,True,INTERMEDIATE,20.3,14.8,33.519,42.663,28.968,Las Vegas,2022,United States,Las Vegas Grand Prix,2025-11-22,6.201,17,309.958,50,2,1,2,5,4,3,2,1,C5,C4,C3
HAM,Mercedes,103.023,4.0,1.0,4.0,True,INTERMEDIATE,20.3,14.8,32.469,41.892,28.662,Las Vegas,2022,United States,Las Vegas Grand Prix,2025-11-22,6.201,17,309.958,50,2,1,2,5,4,3,2,1,C5,C4,C3
RUS,Mercedes,102.944,4.0,1.0,4.0,True,INTERMEDIATE,20.3,14.8,32.507,41.923,28.514,Las Vegas,2022,United States,Las Vegas Grand Prix,2025-11-22,6.201,17,309.958,50,2,1,2,5,4,3,2,1,C5,C4,C3
NOR,McLaren,102.94,4.0,1.0,4.0,True,INTERMEDIATE,20.4,14.7,32.64,41.788,28.512,Las Vegas,2022,United States,Las Vegas Grand Prix,2025-11-22,6.201,17,309.958,50,2,1,2,5,4,3,2,1,C5,C4,C3
PER,Red Bull Racing,102.795,4.0,1.0,4.0,True,INTERMEDIATE,20.4,14.7,32.542,41.547,28.706,Las Vegas,2022,United States,Las Vegas Grand Prix,2025-11-22,6.201,17,309.958,50,2,1,2,5,4,3,2,1,C5,C4,C3
LEC,Ferrari,105.687,5.0,1.0,5.0,True,INTERMEDIATE,20.4,14.7,32.709,42.88,30.098,Las Vegas,2022,United States,Las Vegas Grand Prix,2025-11-22,6.201,17,309.958,50,2,1,2,5,4,3,2,1,C5,C4,C3
ALB,Williams,103.688,5.0,1.0,5.0,True,INTERMEDIATE,20.4,14.7,32.825,42.203,28.66,Las Vegas,2022,United States,Las Vegas Grand Prix,2025-11-22,6.201,17,309.958,50,2,1,2,5,4,3,2,1,C5,C4,C3
LAT,Williams,105.765,5.0,1.0,5.0,True,INTERMEDIATE,20.4,14.7,33.805,42.828,29.132,Las Vegas,2022,United States,Las Vegas Grand Prix,2025-11-22,6.201,17,309.958,50,2,1,2,5,4,3,2,1,C5,C4,C3
ZHO,Alfa Romeo,103.375,5.0,1.0,5.0,True,INTERMEDIATE,20.4,14.7,32.785,42.135,28.455,Las Vegas,2022,United States,Las Vegas Grand Prix,2025-11-22,6.201,17,309.958,50,2,1,2,5,4,3,2,1,C5,C4,C3
BOT,Alfa Romeo,103.809,5.0,1.0,5.0,True,INTERMEDIATE,20.3,14.6,32.617,42.384,28.808,Las Vegas,2022,United States,Las Vegas Grand Prix,2025-11-22,6.201,17,309.958,50,2,1,2,5,4,3,2,1,C5,C4,C3
ALO,Alpine,104.685,2.0,1.0,2.0,True,INTERMEDIATE,20.3,14.6,33.111,42.764,28.81,Las Vegas,2022,United States,Las Vegas Grand Prix,2025-11-22,6.201,17,309.958,50,2,1,2,5,4,3,2,1,C5,C4,C3
STR,Aston Martin,105.234,5.0,1.0,5.0,True,INTERMEDIATE,20.3,14.6,33.005,43.129,29.1,Las Vegas,2022,United States,Las Vegas Grand Prix,2025-11-22,6.201,17,309.958,50,2,1,2,5,4,3,2,1,C5,C4,C3
TSU,AlphaTauri,104.533,5.0,1.0,5.0,True,INTERMEDIATE,20.3,14.6,32.901,42.632,29.0,Las Vegas,2022,United States,Las Vegas Grand Prix,2025-11-22,6.201,17,309.958,50,2,1,2,5,4,3,2,1,C5,C4,C3
RIC,McLaren,104.553,5.0,1.0,5.0,True,INTERMEDIATE,20.3,14.6,32.719,42.766,29.068,Las Vegas,2022,United States,Las Vegas Grand Prix,2025-11-22,6.201,17,309.958,50,2,1,2,5,4,3,2,1,C5,C4,C3
RUS,Mercedes,101.743,5.0,1.0,5.0,True,INTERMEDIATE,20.3,14.6,31.881,41.466,28.396,Las Vegas,2022,United States,Las Vegas Grand Prix,2025-11-22,6.201,17,309.958,50,2,1,2,5,4,3,2,1,C5,C4,C3
